Full name,Year,Conference (short),First name,Middle name,Last name,gender,Paper Count,Max Paper Count,First year paper,Age,Conference (long),Main Topic,Productivity
Luis von Ahn,2021,NeurIPS,Luis,von,Ahn,M,36,36,2002,19,Conference on Neural Information Processing Systems,Artificial Intelligence,1.894736842105263
Mary L. Gray,2021,NeurIPS,Mary,L.,Gray,F,15,15,2009,12,Conference on Neural Information Processing Systems,Artificial Intelligence,1.25
Meredith Broussard,2021,NeurIPS,Meredith,,Broussard,M,0,0,0,0,Conference on Neural Information Processing Systems,Artificial Intelligence,0.0
Peter Bartlett,2021,NeurIPS,Peter,,Bartlett,M,189,194,1991,30,Conference on Neural Information Processing Systems,Artificial Intelligence,6.3
Radhika Nagpal,2021,NeurIPS,Radhika,,Nagpal,F,77,81,2000,21,Conference on Neural Information Processing Systems,Artificial Intelligence,3.6666666666666665
Alondra Nelson,2022,NeurIPS,Alondra,,Nelson,F,1,1,2017,5,Conference on Neural Information Processing Systems,Artificial Intelligence,0.2
David Chalmers,2022,NeurIPS,David,,Chalmers,M,1,1,1987,35,Conference on Neural Information Processing Systems,Artificial Intelligence,0.0285714285714285
Emmanuel Candes,2022,NeurIPS,Emmanuel,,Candes,M,66,66,2001,21,Conference on Neural Information Processing Systems,Artificial Intelligence,3.142857142857143
Geoffrey hinton,2022,NeurIPS,Geoffrey,,hinton,M,237,238,1976,46,Conference on Neural Information Processing Systems,Artificial Intelligence,5.152173913043479
Isabelle Guyon,2022,NeurIPS,Isabelle,,Guyon,F,167,168,1987,35,Conference on Neural Information Processing Systems,Artificial Intelligence,4.771428571428571
Juho Kim,2022,NeurIPS,Juho,,Kim,M,11,12,2019,3,Conference on Neural Information Processing Systems,Artificial Intelligence,3.6666666666666665
Rediet Abebe,2022,NeurIPS,Rediet,,Abebe,F,20,20,2016,6,Conference on Neural Information Processing Systems,Artificial Intelligence,3.333333333333333
Donna Cox,2003,SC,Donna,,Cox,F,1,1,2001,2,Supercomputing Conference,"Concurrent, distributed and parallel computing",0.5
Tom West,2004,SC,Tom,,West,M,1,88,2004,0,Supercomputing Conference,"Concurrent, distributed and parallel computing",0.0
Bill Gates,2005,SC,Bill,,Gates,M,2,2,1979,26,Supercomputing Conference,"Concurrent, distributed and parallel computing",0.0769230769230769
Ray Kurzweil,2006,SC,Ray,,Kurzweil,M,6,16,1992,14,Supercomputing Conference,"Concurrent, distributed and parallel computing",0.4285714285714285
Neil Gershenfeld,2007,SC,Neil,,Gershenfeld,M,23,36,1991,16,Supercomputing Conference,"Concurrent, distributed and parallel computing",1.4375
Michael Dell,2008,SC,Michael,,Dell,M,9,21,1999,9,Supercomputing Conference,"Concurrent, distributed and parallel computing",1.0
Al Gore,2009,SC,Al,,Gore,M,1,1,1994,15,Supercomputing Conference,"Concurrent, distributed and parallel computing",0.0666666666666666
Clayton M. Christensen,2010,SC,Clayton,M.,Christensen,M,1,1,2010,0,Supercomputing Conference,"Concurrent, distributed and parallel computing",0.0
Jen-hsun Huang,2011,SC,Jen-hsun,,Huang,M,1,1,2009,2,Supercomputing Conference,"Concurrent, distributed and parallel computing",0.5
Michio Kaku,2012,SC,Michio,,Kaku,M,0,0,0,0,Supercomputing Conference,"Concurrent, distributed and parallel computing",0.0
Genevieve Bell,2013,SC,Genevieve,,Bell,F,20,21,2003,10,Supercomputing Conference,"Concurrent, distributed and parallel computing",2.0
Brian Greene,2014,SC,Brian,,Greene,M,0,2,2017,0,Supercomputing Conference,"Concurrent, distributed and parallel computing",0.0
Alan Alda,2015,SC,Alan,,Alda,M,1,1,2002,13,Supercomputing Conference,"Concurrent, distributed and parallel computing",0.0769230769230769
Katharine Frase,2016,SC,Katharine,,Frase,F,1,1,2005,11,Supercomputing Conference,"Concurrent, distributed and parallel computing",0.0909090909090909
Philip Diamond,2017,SC,Philip,,Diamond,M,0,0,0,0,Supercomputing Conference,"Concurrent, distributed and parallel computing",0.0
Erik Brynjolfsson,2018,SC,Erik,,Brynjolfsson,M,56,61,1993,25,Supercomputing Conference,"Concurrent, distributed and parallel computing",2.24
Steven Squyres,2019,SC,Steven,,Squyres,M,1,1,2011,8,Supercomputing Conference,"Concurrent, distributed and parallel computing",0.125
Bjorn Stevens,2020,SC,Bjorn,,Stevens,M,1,2,2019,1,Supercomputing Conference,"Concurrent, distributed and parallel computing",1.0
Vint Cerf,2021,SC,Vint,,Cerf,M,217,223,1969,52,Supercomputing Conference,"Concurrent, distributed and parallel computing",4.173076923076923
Jack Dongarra,2022,SC,Jack,,Dongarra,M,938,939,1976,46,Supercomputing Conference,"Concurrent, distributed and parallel computing",20.39130434782609
Ian H. Witten,2003,SODA,Ian,H.,Witten,M,166,259,1972,31,Symposium on Discrete Algorithms,Algorithm and Theory,5.354838709677419
Persi Diaconis,2003,SODA,Persi,,Diaconis,M,14,45,1980,23,Symposium on Discrete Algorithms,Algorithm and Theory,0.6086956521739131
Shan Muthukrishnan,2003,SODA,Shan,,Muthukrishnan,M,123,302,1992,11,Symposium on Discrete Algorithms,Algorithm and Theory,11.181818181818182
Bernard Chazelle,2004,SODA,Bernard,,Chazelle,M,167,225,1979,25,Symposium on Discrete Algorithms,Algorithm and Theory,6.68
Peter Winkler,2004,SODA,Peter,,Winkler,M,1,2,1991,13,Symposium on Discrete Algorithms,Algorithm and Theory,0.0769230769230769
Raymond Laflamme,2004,SODA,Raymond,,Laflamme,M,6,14,1998,6,Symposium on Discrete Algorithms,Algorithm and Theory,1.0
John Baez,2005,SODA,John,,Baez,M,2,17,1997,8,Symposium on Discrete Algorithms,Algorithm and Theory,0.25
Micha Sharir,2005,SODA,Micha,,Sharir,F,363,560,1979,26,Symposium on Discrete Algorithms,Algorithm and Theory,13.961538461538462
Uriel Feige,2005,SODA,Uriel,,Feige,M,111,218,1987,18,Symposium on Discrete Algorithms,Algorithm and Theory,6.166666666666667
Alan Frieze,2006,SODA,Alan,,Frieze,M,227,404,1974,32,Symposium on Discrete Algorithms,Algorithm and Theory,7.09375
Rakesh V. Vohra,2006,SODA,Rakesh,V.,Vohra,M,32,85,1988,18,Symposium on Discrete Algorithms,Algorithm and Theory,1.7777777777777777
Maria Chudnovsky,2007,SODA,Maria,,Chudnovsky,F,12,143,2002,5,Symposium on Discrete Algorithms,Algorithm and Theory,2.4
Monika R. Henzinger,2007,SODA,Monika,R.,Henzinger,F,76,237,1989,18,Symposium on Discrete Algorithms,Algorithm and Theory,4.222222222222222
Philippe Flajolet,2007,SODA,Philippe,,Flajolet,M,127,136,1972,35,Symposium on Discrete Algorithms,Algorithm and Theory,3.628571428571429
Andrei Broder,2008,SODA,Andrei,,Broder,M,117,156,1984,24,Symposium on Discrete Algorithms,Algorithm and Theory,4.875
Bonnie Berger,2008,SODA,Bonnie,,Berger,F,63,150,1989,19,Symposium on Discrete Algorithms,Algorithm and Theory,3.3157894736842106
Persi Diaconis,2008,SODA,Persi,,Diaconis,M,25,45,1980,28,Symposium on Discrete Algorithms,Algorithm and Theory,0.8928571428571429
Michael Jordan,2009,SODA,Michael,,Jordan,M,2,2,2003,6,Symposium on Discrete Algorithms,Algorithm and Theory,0.3333333333333333
Volker Strassen,2009,SODA,Volker,,Strassen,M,20,21,1971,38,Symposium on Discrete Algorithms,Algorithm and Theory,0.5263157894736842
Yuval Peres,2009,SODA,Yuval,,Peres,M,28,100,1995,14,Symposium on Discrete Algorithms,Algorithm and Theory,2.0
Cynthia Dwork,2010,SODA,Cynthia,,Dwork,F,112,157,1982,28,Symposium on Discrete Algorithms,Algorithm and Theory,4.0
Emmanuel Candes,2010,SODA,Emmanuel,,Candes,M,36,66,2001,9,Symposium on Discrete Algorithms,Algorithm and Theory,4.0
Noam Nisan,2010,SODA,Noam,,Nisan,M,133,195,1988,22,Symposium on Discrete Algorithms,Algorithm and Theory,6.045454545454546
Bruce Reed,2011,SODA,Bruce,,Reed,M,162,202,1985,26,Symposium on Discrete Algorithms,Algorithm and Theory,6.230769230769231
Timothy Chan,2011,SODA,Timothy,,Chan,M,2,3,2008,3,Symposium on Discrete Algorithms,Algorithm and Theory,0.6666666666666666
William T. Freeman,2011,SODA,William,T.,Freeman,M,115,249,1990,21,Symposium on Discrete Algorithms,Algorithm and Theory,5.476190476190476
Jennifer Chayes,2012,SODA,Jennifer,,Chayes,F,46,72,1999,13,Symposium on Discrete Algorithms,Algorithm and Theory,3.5384615384615383
